,,,,,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227
1,Ngoài,??u,2,5,0.807534,0.846512,0.85067,0.843429,0.838766,0.838602,0.837056,0.83144,0.825901,0.833874,0.825794,0.827682,0.827491,0.82642,0.827989,0.828297,0.823665,0.820927,0.81261,0.816059,0.810668,0.807207,0.805541,0.801545,0.796863,0.793056,0.790623,0.785318,0.782292,0.777511,0.775051,0.770208,0.76183,0.758534,0.754065,0.750892,0.745518,0.744434,0.738144,0.736031,0.731943,0.725096,0.72578,0.717464,0.716138,0.711377,0.708586,0.706863,0.703844,0.702982,0.699775,0.696785,0.696013,0.696028,0.692197,0.689624,0.688478,0.687204,0.684646,0.684358,0.685499,0.689452,0.688993,0.690886,0.692342,0.694555,0.693551,0.689314,0.688406,0.687878,0.684813,0.681553,0.677649,0.677475,0.67872,0.67836,0.672687,0.673095,0.67415,0.670624,0.668371,0.667286,0.664245,0.662976,0.660763,0.659974,0.658069,0.656043,0.655394,0.652042,0.650833,0.649749,0.647851,0.647249,0.646287,0.645721,0.644215,0.643101,0.644456,0.644369,0.642801,0.644152,0.645405,0.645357,0.648526,0.651358,0.652946,0.655697,0.658824,0.661587,0.666366,0.670764,0.674329,0.679098,0.683523,0.689034,0.696359,0.703002,0.710337,0.713795,0.72049,0.728053,0.734008,0.738841,0.746567,0.754082,0.766192,0.784754,0.804867,0.83046,0.873837,0.908321,0.946073,0.985059,1.016849,1.047186,1.078183,1.104187,1.122093,1.134877,1.149852,1.160584,1.170646,1.176273,1.17958,1.18218,1.186918,1.18901,1.188302,1.189552,1.185593,1.18806,1.183309,1.177461,1.165384,1.156991,1.147705,1.144102,1.133105,1.118213,1.112514,1.102597,1.093285,1.076517,1.065214,1.053815,1.044487,1.032972,1.024739,1.014863,1.010664,1.004068,0.992364,0.98504,0.977941,0.970607,0.958265,0.946724,0.934933,0.928332,0.922419,0.918124,0.91236,0.908043,0.901707,0.895807,0.896188,0.888176,0.882667,0.885023,0.882662,0.879099,0.87056,0.870265,0.867966,0.865463,0.858733,0.857451,0.852902,0.848988,0.849925,0.848027,0.844127,0.837048,0.840373,0.832998,0.827796,0.825257,0.831015,0.828319,0.819554,0.820767,0.817761,0.817462,0.803073,0.799574,0.785726,0.775746,0.76654,0.752081,0.74874,0.730687,0.735547,0.744899,0.746025,0.769659,0.766813,0.736764
1,Ngoài,??u,3,1,0.904068,0.945338,0.947846,0.939271,0.927269,0.928147,0.921879,0.912175,0.903832,0.904895,0.895564,0.898196,0.892425,0.889663,0.88878,0.883667,0.875867,0.869717,0.857163,0.856216,0.846102,0.841146,0.83626,0.828655,0.821937,0.815969,0.811926,0.803586,0.799424,0.792688,0.787126,0.781362,0.771811,0.767712,0.761655,0.758633,0.753186,0.751581,0.744541,0.74184,0.737278,0.731479,0.729936,0.723523,0.72133,0.716289,0.71476,0.71199,0.7079,0.707091,0.702721,0.70062,0.699422,0.697225,0.693246,0.690282,0.6886,0.685867,0.683312,0.684268,0.686215,0.689634,0.691015,0.694892,0.696963,0.700023,0.698647,0.696416,0.695526,0.693654,0.690102,0.687627,0.683381,0.683596,0.683342,0.682918,0.678094,0.67717,0.676918,0.672413,0.669928,0.668664,0.66557,0.664187,0.661097,0.65919,0.656892,0.65395,0.652778,0.648517,0.646887,0.64457,0.64249,0.6412,0.639859,0.638285,0.636277,0.635302,0.635708,0.634227,0.633034,0.634323,0.634972,0.635758,0.639375,0.642783,0.645361,0.649435,0.652895,0.657383,0.6636,0.66939,0.675171,0.682365,0.689005,0.697643,0.706876,0.715763,0.725278,0.731062,0.739511,0.748848,0.756875,0.765056,0.776106,0.787644,0.805038,0.830176,0.85922,0.894125,0.952144,0.99643,1.04271,1.088025,1.122925,1.153307,1.182349,1.20459,1.216188,1.226182,1.238841,1.243081,1.250665,1.258823,1.255236,1.259954,1.265348,1.264131,1.26467,1.267725,1.261112,1.267038,1.26391,1.261563,1.251678,1.249436,1.24314,1.24378,1.235665,1.222182,1.219462,1.214098,1.205051,1.190659,1.181344,1.172744,1.163721,1.153504,1.144336,1.135428,1.132711,1.122782,1.109282,1.101895,1.089303,1.080307,1.068328,1.054292,1.042714,1.036527,1.0262,1.020635,1.01175,1.005044,0.996195,0.989177,0.985564,0.97596,0.968478,0.967226,0.961464,0.953355,0.944052,0.941285,0.936419,0.933779,0.925466,0.922616,0.915388,0.910319,0.91071,0.905236,0.898174,0.891096,0.891556,0.881987,0.876852,0.871807,0.875427,0.870622,0.864224,0.864436,0.862069,0.853904,0.842804,0.840724,0.826454,0.818466,0.812029,0.796812,0.788461,0.768436,0.783802,0.789471,0.785259,0.801302,0.784591,0.775895
1,Ngoài,??u,3,2,0.924042,0.953998,0.948558,0.933693,0.925415,0.928147,0.917963,0.913937,0.902991,0.906089,0.897344,0.899164,0.893065,0.889343,0.8863,0.883898,0.8754,0.870901,0.858806,0.858579,0.848662,0.843463,0.837546,0.830509,0.822056,0.817123,0.811092,0.80434,0.800124,0.792724,0.788328,0.781501,0.772779,0.768049,0.764136,0.760481,0.75412,0.75184,0.744605,0.743686,0.737464,0.733249,0.730608,0.725658,0.723987,0.718033,0.716564,0.713945,0.709945,0.707347,0.704502,0.701645,0.700223,0.698488,0.694075,0.691498,0.689472,0.687371,0.684046,0.685393,0.688397,0.691745,0.692563,0.696594,0.699119,0.701348,0.700376,0.697443,0.69718,0.694105,0.691433,0.690549,0.685653,0.686265,0.685984,0.684804,0.67967,0.678962,0.678946,0.674222,0.67216,0.670046,0.667397,0.665362,0.662315,0.661672,0.658454,0.655598,0.654701,0.6498,0.648728,0.646806,0.644117,0.642539,0.641725,0.639923,0.63868,0.637262,0.637427,0.635857,0.635616,0.636728,0.637136,0.63818,0.641779,0.644438,0.64698,0.651377,0.654762,0.659433,0.664904,0.671012,0.676986,0.684022,0.690523,0.698795,0.707675,0.717555,0.726072,0.732087,0.741305,0.750436,0.758539,0.766646,0.776898,0.788647,0.806276,0.830876,0.859207,0.894198,0.951687,0.995016,1.04089,1.085672,1.118297,1.149699,1.178668,1.19867,1.210723,1.2207,1.233508,1.23825,1.24623,1.253053,1.250227,1.256889,1.259393,1.257135,1.258857,1.262094,1.258587,1.261504,1.259885,1.256333,1.245562,1.243616,1.239467,1.239219,1.228526,1.220418,1.214554,1.208532,1.202663,1.186204,1.177843,1.168568,1.159871,1.147069,1.139918,1.132961,1.128445,1.118267,1.105364,1.098344,1.087314,1.077847,1.064626,1.052301,1.040181,1.031709,1.025805,1.019399,1.008932,1.003484,0.994322,0.987245,0.984494,0.973045,0.968281,0.96648,0.960984,0.95137,0.944774,0.94208,0.936897,0.931662,0.925411,0.920804,0.913413,0.908898,0.907989,0.904035,0.89788,0.889921,0.893259,0.881121,0.876961,0.87408,0.876643,0.871416,0.863305,0.863105,0.860933,0.852718,0.84587,0.841361,0.826037,0.817025,0.806435,0.798025,0.786783,0.774252,0.784382,0.785604,0.784023,0.800322,0.798722,0.773883
1,Ngoài,??u,3,3,0.939849,0.942408,0.926924,0.932777,0.944167,0.927174,0.920248,0.90614,0.913781,0.901884,0.903342,0.905242,0.894097,0.893857,0.883712,0.883409,0.875987,0.875198,0.863538,0.859877,0.847022,0.84572,0.839483,0.827587,0.823284,0.818452,0.810032,0.806605,0.79757,0.792101,0.784823,0.7821,0.776319,0.770423,0.76488,0.758449,0.754913,0.750012,0.744325,0.740964,0.736973,0.734928,0.730245,0.727727,0.724563,0.71991,0.716865,0.713378,0.708951,0.706906,0.706032,0.703313,0.700703,0.696517,0.694297,0.693164,0.688641,0.686199,0.685082,0.687713,0.688549,0.689189,0.694652,0.698837,0.700176,0.699766,0.700279,0.700326,0.698155,0.69423,0.692743,0.692597,0.689122,0.686946,0.685559,0.683658,0.681821,0.681171,0.677436,0.675495,0.674679,0.67131,0.669187,0.665146,0.664782,0.661612,0.657977,0.65634,0.653942,0.651471,0.649112,0.646264,0.64581,0.642924,0.643044,0.640089,0.639739,0.638058,0.636856,0.636723,0.63683,0.637844,0.637202,0.639913,0.642656,0.64506,0.648877,0.652345,0.65629,0.66051,0.664597,0.671807,0.678665,0.686391,0.69298,0.700735,0.707565,0.718699,0.727196,0.735186,0.744536,0.752528,0.759399,0.769657,0.777751,0.792521,0.809347,0.833293,0.863095,0.900255,0.953099,1.001803,1.047431,1.089087,1.128516,1.159328,1.183151,1.203399,1.216618,1.231779,1.240111,1.244786,1.256145,1.261105,1.262256,1.26354,1.265515,1.265769,1.270816,1.265752,1.271328,1.269606,1.259766,1.260986,1.256722,1.254833,1.246467,1.241791,1.235977,1.229492,1.220036,1.210653,1.202379,1.194361,1.189482,1.177704,1.163977,1.151753,1.144924,1.142067,1.134278,1.122317,1.111917,1.106483,1.091274,1.081872,1.073313,1.060929,1.045289,1.033792,1.030933,1.021443,1.014724,1.006206,0.998084,0.9945,0.983896,0.981825,0.975786,0.973068,0.962689,0.955518,0.951951,0.947536,0.939763,0.937071,0.929427,0.923595,0.921656,0.913681,0.908343,0.906139,0.900914,0.896676,0.890558,0.885902,0.88739,0.88297,0.880392,0.86898,0.869984,0.868403,0.856714,0.860954,0.853242,0.843761,0.834311,0.822874,0.806726,0.794823,0.780784,0.780756,0.794195,0.778196,0.786931,0.781741,0.774394,0.820456
1,Ngoài,??u,3,4,0.911225,0.948288,0.945938,0.943982,0.931294,0.926771,0.917154,0.920688,0.917901,0.911627,0.907123,0.898094,0.898473,0.890306,0.88559,0.886674,0.878331,0.873912,0.865758,0.858308,0.849082,0.845585,0.837881,0.831187,0.823923,0.815489,0.810183,0.804377,0.797519,0.793606,0.787444,0.784034,0.774576,0.77138,0.76218,0.758171,0.752964,0.749786,0.746016,0.741726,0.739447,0.734903,0.731962,0.727494,0.721657,0.719979,0.715859,0.71316,0.708676,0.707991,0.705407,0.701177,0.698244,0.698059,0.695474,0.691882,0.68821,0.688202,0.686657,0.686677,0.68807,0.69204,0.696367,0.698585,0.699094,0.703537,0.702877,0.701697,0.697723,0.697078,0.695496,0.692671,0.690554,0.686447,0.687389,0.685561,0.683058,0.679526,0.680336,0.678292,0.674289,0.671965,0.667806,0.665851,0.663167,0.66093,0.659661,0.656141,0.654907,0.652125,0.648942,0.648021,0.645905,0.643883,0.642329,0.639579,0.6397,0.637149,0.637448,0.637694,0.637587,0.636507,0.638484,0.640147,0.642104,0.646139,0.648717,0.652593,0.656927,0.660641,0.666372,0.673543,0.680105,0.686817,0.693726,0.700368,0.710124,0.721049,0.730247,0.737378,0.745628,0.755055,0.763078,0.77211,0.782175,0.796334,0.812737,0.83858,0.868426,0.904004,0.963615,1.011551,1.055528,1.101353,1.137838,1.168188,1.192248,1.216552,1.23219,1.240767,1.247271,1.260076,1.267962,1.269586,1.275079,1.273847,1.274303,1.280548,1.278519,1.276323,1.280382,1.277937,1.27733,1.277203,1.268458,1.261909,1.255583,1.253409,1.247469,1.234384,1.232356,1.226079,1.217904,1.207901,1.192549,1.183595,1.171306,1.163263,1.157948,1.151785,1.140901,1.134548,1.122521,1.111763,1.101537,1.09219,1.07924,1.066012,1.049865,1.044493,1.036149,1.031406,1.023471,1.014652,1.006977,0.999063,0.994715,0.989508,0.976559,0.975352,0.971908,0.963763,0.959102,0.950856,0.945848,0.944569,0.935026,0.928212,0.9248,0.915109,0.914424,0.911588,0.90891,0.901153,0.89799,0.894808,0.888127,0.88394,0.88336,0.879724,0.872961,0.865973,0.8651,0.869279,0.855155,0.845044,0.831181,0.821977,0.818206,0.801322,0.797063,0.793271,0.78698,0.779686,0.797374,0.801825,0.815287,0.809519
1,Ngoài,??u,3,5,0.916887,0.949968,0.946603,0.945004,0.930596,0.928349,0.929017,0.91675,0.905292,0.907017,0.898854,0.900066,0.891225,0.890686,0.887737,0.884284,0.876503,0.869313,0.859141,0.859072,0.848447,0.841804,0.837023,0.829948,0.821198,0.815126,0.81007,0.803519,0.796946,0.791223,0.786893,0.781278,0.771662,0.76728,0.762454,0.757558,0.751694,0.749715,0.742989,0.740404,0.73642,0.731565,0.730227,0.724476,0.722264,0.717062,0.714573,0.712824,0.709111,0.706606,0.703782,0.700593,0.699648,0.697141,0.693699,0.691166,0.688884,0.687622,0.684776,0.685859,0.688196,0.692116,0.694045,0.697224,0.699583,0.702738,0.701272,0.699266,0.698459,0.69725,0.693703,0.691419,0.687888,0.687541,0.687602,0.68626,0.680773,0.680448,0.680221,0.675918,0.673299,0.670996,0.668092,0.666292,0.663939,0.662078,0.659246,0.656557,0.655369,0.651138,0.649445,0.647698,0.645245,0.643498,0.642373,0.640726,0.63874,0.63733,0.637474,0.637553,0.636541,0.637555,0.638457,0.639223,0.642717,0.645834,0.648437,0.652373,0.656414,0.660713,0.666456,0.673205,0.678817,0.686344,0.69293,0.700886,0.709874,0.72078,0.72961,0.735564,0.745321,0.754637,0.762383,0.771308,0.781532,0.793386,0.811898,0.837151,0.866236,0.90228,0.960709,1.005678,1.052862,1.096374,1.12966,1.163146,1.189757,1.209539,1.224249,1.232554,1.244465,1.252053,1.257007,1.262168,1.264061,1.265577,1.271338,1.270418,1.269507,1.272441,1.269627,1.274421,1.270458,1.270077,1.260065,1.254953,1.250069,1.24909,1.240813,1.229973,1.226078,1.220268,1.213088,1.198389,1.188261,1.178956,1.169265,1.157445,1.150472,1.143985,1.137796,1.128228,1.114664,1.106254,1.098029,1.086527,1.073777,1.060438,1.047333,1.039997,1.034456,1.027486,1.017944,1.012232,1.002077,0.99475,0.992072,0.981367,0.975482,0.974416,0.968769,0.96009,0.951781,0.949816,0.944429,0.940603,0.930921,0.926937,0.920629,0.914506,0.913289,0.911151,0.904637,0.897157,0.898368,0.889852,0.883049,0.878728,0.882608,0.878336,0.867942,0.866882,0.864574,0.861929,0.852367,0.846536,0.830693,0.821754,0.811504,0.797596,0.792838,0.775266,0.78698,0.790629,0.785098,0.814176,0.794809,0.768936
1,Ngoài,??u,4,1,0.31558,0.340628,0.33792,0.342208,0.3437,0.343914,0.338639,0.337547,0.338934,0.339894,0.341943,0.346032,0.344754,0.347159,0.347318,0.34841,0.347817,0.349675,0.3465,0.349424,0.34543,0.348848,0.34764,0.344362,0.344323,0.343649,0.342863,0.342471,0.340178,0.339594,0.339292,0.338753,0.337701,0.33753,0.337341,0.335429,0.335964,0.335951,0.335257,0.336412,0.335382,0.337042,0.337137,0.338324,0.339501,0.340636,0.342153,0.342176,0.343378,0.345104,0.347144,0.348572,0.349658,0.351557,0.352607,0.353764,0.355946,0.357117,0.357863,0.362673,0.366044,0.369512,0.374037,0.37932,0.38152,0.38514,0.385622,0.387408,0.389028,0.387914,0.387479,0.389242,0.38779,0.388743,0.390453,0.391835,0.392011,0.393809,0.395144,0.394973,0.396153,0.397328,0.397033,0.397045,0.397352,0.396702,0.396268,0.396439,0.396753,0.395719,0.396268,0.396045,0.396739,0.397805,0.399432,0.399037,0.399709,0.3999,0.401399,0.401849,0.403491,0.404336,0.405499,0.408815,0.411782,0.415291,0.417916,0.421447,0.424301,0.426792,0.430854,0.43521,0.438912,0.444046,0.447598,0.451373,0.457515,0.463773,0.468961,0.473699,0.480085,0.485911,0.489604,0.49533,0.499459,0.506877,0.516347,0.529844,0.545711,0.565185,0.596793,0.624261,0.654384,0.684745,0.7139,0.742234,0.767214,0.790714,0.806345,0.821723,0.835295,0.842659,0.853461,0.862305,0.862898,0.868625,0.869561,0.872514,0.8739,0.873782,0.874038,0.873037,0.865104,0.861978,0.850967,0.845065,0.834113,0.827025,0.818593,0.806948,0.799377,0.788222,0.780411,0.770395,0.762456,0.752524,0.740857,0.732114,0.724951,0.722617,0.717871,0.712805,0.704317,0.701119,0.692426,0.685229,0.679645,0.669938,0.659939,0.655897,0.652559,0.649109,0.642634,0.640154,0.634864,0.633469,0.630039,0.627147,0.623555,0.625192,0.621311,0.616687,0.616135,0.614805,0.609668,0.611439,0.606112,0.603824,0.603507,0.597927,0.597706,0.5969,0.593617,0.590004,0.590547,0.58354,0.584245,0.582333,0.582642,0.575017,0.57419,0.572492,0.568564,0.565482,0.560728,0.546956,0.536151,0.522583,0.511514,0.496578,0.482702,0.482255,0.487996,0.485446,0.485901,0.498347,0.485248,0.487453
1,Ngoài,??u,4,2,0.311507,0.338867,0.342276,0.342586,0.343491,0.341233,0.337062,0.337892,0.337591,0.340045,0.340294,0.342879,0.343654,0.344627,0.345056,0.346505,0.346653,0.346411,0.343773,0.345805,0.343555,0.3451,0.344411,0.342702,0.34146,0.340955,0.340523,0.339785,0.338965,0.337804,0.337764,0.337406,0.335114,0.335619,0.333661,0.333588,0.333311,0.334465,0.333843,0.334418,0.334431,0.33468,0.336953,0.335571,0.338173,0.33882,0.339728,0.34113,0.341439,0.344243,0.345738,0.346177,0.348915,0.350411,0.351278,0.352307,0.354499,0.356628,0.357324,0.360973,0.364537,0.36913,0.372927,0.37717,0.380211,0.384022,0.385251,0.385747,0.387192,0.38692,0.387036,0.387704,0.386715,0.387217,0.38971,0.391497,0.390304,0.391673,0.394132,0.393577,0.394026,0.395826,0.394681,0.395008,0.394953,0.39506,0.394885,0.394353,0.395509,0.39425,0.394624,0.39527,0.39566,0.3963,0.397381,0.396644,0.397781,0.39797,0.399628,0.400656,0.401127,0.403199,0.404801,0.407051,0.410605,0.413988,0.416696,0.419865,0.423081,0.425893,0.429611,0.434369,0.438093,0.442418,0.44637,0.450932,0.456791,0.462902,0.468806,0.472708,0.478558,0.484269,0.489112,0.493831,0.49877,0.506096,0.514967,0.529594,0.544769,0.564311,0.597017,0.625673,0.654257,0.685657,0.713639,0.740813,0.76642,0.79029,0.80628,0.820396,0.833786,0.842646,0.854253,0.861232,0.864237,0.866162,0.869686,0.871899,0.873306,0.871985,0.872136,0.872179,0.866206,0.861318,0.850194,0.8423,0.832895,0.827794,0.818009,0.805212,0.798114,0.789803,0.780109,0.768402,0.759696,0.749986,0.739793,0.731011,0.724318,0.720791,0.7163,0.711265,0.703683,0.69903,0.691753,0.685847,0.677551,0.667427,0.658715,0.653694,0.650251,0.647024,0.6424,0.638789,0.634158,0.63058,0.62894,0.624618,0.621201,0.623192,0.62047,0.616959,0.613297,0.611775,0.609541,0.609937,0.60368,0.601855,0.600038,0.595422,0.595499,0.593938,0.591569,0.587991,0.589639,0.58269,0.580899,0.577512,0.579403,0.575473,0.570945,0.570097,0.566361,0.567055,0.555056,0.546041,0.532916,0.52162,0.510149,0.493651,0.484478,0.477276,0.481828,0.481514,0.487145,0.495622,0.489901,0.49026
1,Ngoài,??u,4,3,0.308768,0.336967,0.339232,0.341738,0.340604,0.33793,0.334308,0.337093,0.337201,0.338714,0.338295,0.339553,0.339175,0.339932,0.340257,0.343006,0.342638,0.342992,0.341149,0.341931,0.339493,0.342378,0.340553,0.338756,0.338298,0.337012,0.336488,0.33553,0.333936,0.334149,0.334081,0.333792,0.331303,0.332601,0.330507,0.329362,0.329057,0.32993,0.329873,0.330148,0.330674,0.331152,0.333376,0.332946,0.334134,0.336448,0.336471,0.337201,0.337576,0.339991,0.341816,0.342343,0.344249,0.346559,0.347671,0.348569,0.350674,0.352976,0.354278,0.357725,0.360927,0.365472,0.369983,0.373653,0.375901,0.38055,0.381927,0.382958,0.383465,0.384797,0.384274,0.384811,0.385077,0.384034,0.386736,0.388316,0.38784,0.388008,0.391002,0.391068,0.390892,0.392734,0.391311,0.391349,0.391439,0.391032,0.391088,0.39063,0.391834,0.390898,0.390808,0.391195,0.39167,0.392819,0.393115,0.392734,0.393973,0.393611,0.395659,0.39783,0.398824,0.399349,0.401599,0.403918,0.406573,0.410495,0.413103,0.416071,0.419821,0.422232,0.425996,0.431092,0.434881,0.438927,0.442861,0.446593,0.452762,0.459212,0.464936,0.46911,0.475269,0.481258,0.485757,0.49054,0.495282,0.502448,0.511007,0.525564,0.541501,0.560248,0.593319,0.621408,0.650123,0.681888,0.710344,0.73678,0.761803,0.786037,0.802592,0.816393,0.828665,0.839551,0.850991,0.857835,0.861454,0.862715,0.865898,0.868086,0.86881,0.8676,0.869767,0.867985,0.862184,0.858251,0.847408,0.839759,0.828519,0.822658,0.814565,0.801718,0.794177,0.785144,0.777118,0.766583,0.755428,0.745533,0.734859,0.727106,0.721744,0.718071,0.712341,0.707894,0.700689,0.695388,0.687956,0.682533,0.674013,0.663423,0.653016,0.650045,0.646293,0.643837,0.638123,0.63449,0.630748,0.627265,0.625161,0.621949,0.615979,0.618876,0.616341,0.612486,0.612287,0.608883,0.605619,0.606028,0.600042,0.597811,0.596115,0.590492,0.591422,0.589943,0.587829,0.584211,0.583891,0.578939,0.576264,0.574879,0.574646,0.571597,0.565468,0.560473,0.55916,0.563395,0.552765,0.538887,0.525407,0.513256,0.505353,0.488836,0.479131,0.475014,0.472547,0.4686,0.479759,0.499194,0.495543,0.493314
1,Ngoài,??u,4,4,0.306942,0.32764,0.336231,0.337151,0.339492,0.336723,0.330811,0.332161,0.333175,0.33451,0.334219,0.336377,0.336356,0.338929,0.336889,0.339464,0.339688,0.3404,0.337962,0.337665,0.335442,0.338798,0.335859,0.335233,0.334347,0.333654,0.332055,0.33167,0.330457,0.330208,0.329118,0.329934,0.328337,0.328711,0.326092,0.324865,0.32462,0.326333,0.325807,0.325746,0.325942,0.327556,0.328913,0.328203,0.329811,0.331924,0.33183,0.332665,0.333325,0.336295,0.338335,0.338627,0.340645,0.342409,0.343914,0.345003,0.347038,0.34878,0.350275,0.354405,0.35659,0.361214,0.366178,0.370533,0.372608,0.376534,0.377157,0.379155,0.379403,0.379313,0.379775,0.38074,0.380799,0.379885,0.382174,0.384776,0.384574,0.3853,0.387142,0.38696,0.388035,0.388928,0.388161,0.386804,0.387383,0.386941,0.386903,0.386368,0.387369,0.386405,0.385829,0.387037,0.387545,0.388918,0.390198,0.388895,0.390409,0.390557,0.391588,0.393222,0.393666,0.394605,0.396838,0.399259,0.402292,0.406065,0.408932,0.411761,0.41538,0.417803,0.421539,0.426492,0.430774,0.43508,0.438678,0.442685,0.448408,0.45446,0.460124,0.465026,0.471087,0.475653,0.48119,0.485511,0.490604,0.49825,0.506294,0.521174,0.537185,0.555439,0.587437,0.616636,0.644831,0.677255,0.70604,0.732685,0.758157,0.781624,0.797583,0.813405,0.823544,0.833936,0.845999,0.852149,0.855555,0.857742,0.859058,0.862782,0.864979,0.862737,0.865787,0.859982,0.857211,0.852238,0.842584,0.834028,0.822669,0.817868,0.808959,0.796268,0.786721,0.780625,0.770582,0.760842,0.752152,0.740491,0.731013,0.722421,0.716817,0.712189,0.707637,0.702135,0.695231,0.6903,0.681362,0.676719,0.669222,0.658532,0.649353,0.644168,0.640896,0.637204,0.633508,0.628576,0.626065,0.6233,0.619755,0.618019,0.612837,0.613906,0.61022,0.607724,0.606788,0.601768,0.599657,0.600824,0.595194,0.591418,0.59171,0.585822,0.585886,0.584003,0.582935,0.579505,0.57871,0.572917,0.572605,0.570433,0.567294,0.565428,0.56198,0.559263,0.553957,0.556154,0.546182,0.533078,0.521325,0.508943,0.497912,0.479672,0.472063,0.469739,0.467672,0.46554,0.474517,0.479213,0.482538,0.481759
1,Ngoài,??u,4,5,0.301251,0.332846,0.3372,0.339134,0.334496,0.33383,0.331036,0.332426,0.332239,0.332695,0.333877,0.335039,0.336087,0.334664,0.334401,0.338052,0.337229,0.33776,0.33425,0.33693,0.334509,0.335876,0.335099,0.333649,0.332703,0.331369,0.329893,0.329891,0.328236,0.328056,0.327721,0.327975,0.325778,0.325882,0.324733,0.324043,0.323517,0.324083,0.323575,0.324422,0.324964,0.325393,0.3267,0.326921,0.328666,0.329603,0.330533,0.331549,0.332039,0.334046,0.335691,0.337219,0.338159,0.340409,0.342317,0.342911,0.344629,0.34704,0.34837,0.351814,0.354748,0.359583,0.363992,0.368414,0.369905,0.373963,0.376333,0.376914,0.377489,0.378251,0.378567,0.378828,0.378207,0.378739,0.381365,0.382612,0.38256,0.382792,0.385275,0.385546,0.385345,0.387566,0.385441,0.385372,0.386063,0.385271,0.384986,0.385122,0.385988,0.385142,0.385294,0.385972,0.386436,0.38788,0.387964,0.387208,0.389095,0.387999,0.38958,0.390975,0.392416,0.393347,0.394887,0.397694,0.400389,0.404304,0.406707,0.409644,0.414012,0.415887,0.419708,0.425198,0.42884,0.433323,0.437594,0.440587,0.446792,0.453261,0.458962,0.462954,0.468471,0.475325,0.47974,0.484553,0.489526,0.496853,0.505557,0.520029,0.535851,0.554616,0.587849,0.615693,0.644524,0.676304,0.704147,0.731615,0.755971,0.780376,0.796783,0.810114,0.821993,0.833435,0.844824,0.851129,0.854441,0.857616,0.860029,0.862394,0.862744,0.861302,0.861449,0.861707,0.856193,0.851751,0.84018,0.831972,0.821899,0.815399,0.806879,0.793209,0.787207,0.778827,0.769401,0.759363,0.748645,0.739356,0.72702,0.720281,0.713817,0.71095,0.705062,0.701289,0.692989,0.687935,0.679608,0.674807,0.66674,0.657233,0.645762,0.64216,0.637556,0.637243,0.631799,0.628336,0.624251,0.62041,0.618521,0.615642,0.609623,0.610952,0.61008,0.606471,0.603251,0.60277,0.599657,0.60018,0.593037,0.589784,0.590659,0.581626,0.5833,0.582995,0.581727,0.575758,0.575967,0.572056,0.568662,0.565253,0.567556,0.563755,0.561178,0.554192,0.552076,0.55405,0.544832,0.534004,0.521069,0.505149,0.49604,0.479466,0.472143,0.464264,0.467915,0.46416,0.473256,0.482936,0.485946,0.486416
